NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_METABOLISM_OF_PORPHYRINS	REACTOME_METABOLISM_OF_PORPHYRINS	Details ...	18	-0.75084573	-2.1511257	0.0	4.475795E-4	0.004	1040	tags=50%, list=7%, signal=54%	
REACTOME_HEME_BIOSYNTHESIS	REACTOME_HEME_BIOSYNTHESIS	Details ...	12	-0.84217745	-2.1396792	0.0	5.148769E-4	0.005	1860	tags=75%, list=12%, signal=85%	
REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS	REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS	Details ...	7	-0.95542145	-2.1329746	0.0	5.705132E-4	0.006	695	tags=100%, list=5%, signal=105%	
WP_OXIDATIVE_STRESS_AND_REDOX_PATHWAY	WP_OXIDATIVE_STRESS_AND_REDOX_PATHWAY	Details ...	72	-0.5400933	-2.1176014	0.0	9.6717145E-4	0.011	3485	tags=57%, list=23%, signal=73%	
WP_HEME_BIOSYNTHESIS	WP_HEME_BIOSYNTHESIS	Details ...	9	-0.87994033	-2.1093228	0.0	0.0010690817	0.013	1860	tags=100%, list=12%, signal=114%	
REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN	REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN	Details ...	12	-0.8056208	-2.1041179	0.0	0.001461007	0.019	1086	tags=75%, list=7%, signal=81%	
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	Details ...	24	-0.65119857	-2.0734127	0.0	0.0024733213	0.032	830	tags=42%, list=5%, signal=44%	
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	Details ...	87	-0.50591606	-2.0489812	0.0	0.0037728834	0.052	3852	tags=55%, list=25%, signal=73%	
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES	REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES	Details ...	30	-0.6163517	-2.043703	0.0	0.0040956046	0.059	3914	tags=63%, list=25%, signal=85%	
REACTOME_HEMOSTASIS	REACTOME_HEMOSTASIS	Details ...	410	-0.40889084	-2.0254433	0.0	0.005129546	0.079	2731	tags=32%, list=18%, signal=38%	
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION	REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION	Details ...	21	-0.678089	-2.0252745	0.0	0.004885282	0.079	2222	tags=52%, list=14%, signal=61%	
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	Details ...	125	-0.47166482	-2.0252023	0.0	0.004663224	0.079	2511	tags=37%, list=16%, signal=44%	
REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	Details ...	38	-0.57408565	-2.022941	0.0	0.004619994	0.081	1169	tags=37%, list=8%, signal=40%	
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	Details ...	68	-0.5099519	-1.99714	0.0	0.0061759884	0.112	3543	tags=40%, list=23%, signal=51%	
REACTOME_BASIGIN_INTERACTIONS	REACTOME_BASIGIN_INTERACTIONS	Details ...	19	-0.6811345	-1.9966513	0.0	0.0059793275	0.113	912	tags=37%, list=6%, signal=39%	
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	Details ...	143	-0.4443558	-1.9826003	0.0	0.007457442	0.145	1169	tags=20%, list=8%, signal=22%	
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	Details ...	61	-0.5096419	-1.9690974	0.0	0.0088236295	0.176	2786	tags=44%, list=18%, signal=54%	
REACTOME_CELL_CELL_COMMUNICATION	REACTOME_CELL_CELL_COMMUNICATION	Details ...	63	-0.50791997	-1.9651221	0.0	0.008993191	0.185	4889	tags=63%, list=32%, signal=93%	
WP_GLYCOLYSIS_AND_GLUCONEOGENESIS	WP_GLYCOLYSIS_AND_GLUCONEOGENESIS	Details ...	39	-0.5545805	-1.9559631	0.0	0.009789482	0.205	3440	tags=46%, list=22%, signal=59%	
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	Details ...	190	-0.42142004	-1.9395604	0.0	0.011758598	0.251	3852	tags=45%, list=25%, signal=59%	
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	Details ...	65	-0.49095392	-1.9366695	0.0	0.01161777	0.255	2796	tags=40%, list=18%, signal=49%	
REACTOME_ECM_PROTEOGLYCANS	REACTOME_ECM_PROTEOGLYCANS	Details ...	18	-0.64926493	-1.9263929	0.0	0.013448053	0.299	2599	tags=56%, list=17%, signal=67%	
WP_TYROBP_CAUSAL_NETWORK_IN_MICROGLIA	WP_TYROBP_CAUSAL_NETWORK_IN_MICROGLIA	Details ...	53	-0.5201878	-1.9250193	0.0	0.013337352	0.305	2876	tags=47%, list=19%, signal=58%	
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	Details ...	55	-0.509728	-1.923796	0.0	0.013233848	0.308	3807	tags=51%, list=25%, signal=67%	
WP_IRON_HOMEOSTASIS	WP_IRON_HOMEOSTASIS	Details ...	10	-0.7778579	-1.9166679	0.0	0.014302306	0.338	1317	tags=70%, list=9%, signal=76%	
WP_MICROGLIA_PATHOGEN_PHAGOCYTOSIS_PATHWAY	WP_MICROGLIA_PATHOGEN_PHAGOCYTOSIS_PATHWAY	Details ...	40	-0.54927325	-1.914385	0.0	0.014278753	0.343	2560	tags=40%, list=17%, signal=48%	
REACTOME_SIGNALING_BY_GPCR	REACTOME_SIGNALING_BY_GPCR	Details ...	316	-0.39082247	-1.9129937	0.0	0.014191307	0.348	2731	tags=33%, list=18%, signal=39%	
REACTOME_GPCR_LIGAND_BINDING	REACTOME_GPCR_LIGAND_BINDING	Details ...	151	-0.4288014	-1.9127629	0.0	0.013882116	0.349	2511	tags=34%, list=16%, signal=41%	
