#	AM14_P1	AM14_P2	AM14_P3	AM14_P4	AM14_P5	AM14_P2_1	AM14_P2_2	AM14_P2_3	AM14_P2_4	AM14_P2_5	AM14_R_1	AM14_R_2	AM14_R_3	AM14_R_4	AM14_R_5	AM14_R2_1	AM14_R2_2	AM14_R2_3	AM14_R2_4	AM14_R2_5
Cerk	9842.01987	11494.46492	12235.9305	10600.16943	9958.767922	10023.90827	8951.722886	7976.414035	9392.198083	9546.901624	10276.84525	10062.94175	11418.14632	11676.71951	8917.533746	9849.728489	12087.20962	12353.2226	9686.061983	10248.48251
Cerkl	62.52312985	105.2634484	125.577818	97.67093781	93.82739008	100.2831632	58.73022611	90.3967868	79.5200214	105.5912079	94.41198723	128.2763457	139.3070916	97.54020265	54.04565907	58.2930303	119.4443628	124.6693198	108.0645541	47.39965481
Cerox1	112.8347109	32.89482762	26.97597572	26.4286067	38.00603143	28.65233236	93.76229081	13.22879807	22.72000611	37.32103038	72.31556469	54.85501627	50.35196083	47.94348944	75.6639227	51.11850349	54.12322688	35.61980567	37.26363933	24.82839062
Cers1	0	12.14578251	6.511442414	8.043488996	28.50452357	0	0	1.102399839	23.98222867	10.9232284	13.05697696	5.063539963	3.356797389	1.653223774	5.404565907	17.93631701	24.26213619	26.02985799	4.968485244	3.38568963
Cers2	8549.061083	8496.987012	8112.327042	8390.508093	8830.463864	6854.51951	7520.560007	7063.075769	8629.815655	8014.91884	9942.385761	8557.382538	8521.230171	7702.369562	8899.518527	6928.799263	8517.87612	8454.223876	9125.865272	8817.464359
Cers4	2484.80595	1785.936103	1492.980725	2673.885556	2565.407121	1648.611123	1574.382202	1841.007731	2656.978493	2130.029539	1541.727664	1732.574591	1267.191014	1297.780662	1425.003877	886.0540605	1499.586648	1530.281651	1294.290406	2274.054868
Cers5	2049.58635	2764.177669	2598.065523	2446.369725	2375.376964	2550.05758	2488.306948	3126.405943	2872.818551	2560.586791	2661.614534	2562.995145	2455.49729	2243.424661	2893.244282	2568.480597	2754.685616	2966.033818	2635.781422	2246.969351
Cers6	570.5235599	562.7545895	833.464629	401.02538	627.0995185	574.1486599	533.7238092	556.7119187	355.9467624	88.29609625	669.9233562	675.9825851	1048.999184	717.4991178	1257.462334	494.1455338	522.5690871	974.0646858	1044.624023	355.4974111
Cert1	321.4079644	469.6369236	552.5423991	409.068869	448.9462462	603.9030051	590.9085031	913.3382666	410.2223326	327.6968521	485.1169131	409.3028137	407.8508827	421.5720623	535.0520248	679.7864149	430.1863378	428.8076605	409.9000326	322.769078
Ces2c	27.35386931	12.14578251	5.581236355	20.68325742	0	0	10.30354844	7.716798873	31.55556405	0	3.013148529	4.219616636	5.035196083	0	0	0	0	5.479970103	11.1790918	19.18557457
Ces2g	0	13.66400532	79.99772109	253.9444383	174.5902069	3.306038349	0	0	29.03111892	0.910269034	15.06574264	517.3249996	674.7162751	629.8782578	1628.57586	0	7.465272673	152.0691704	1218.521006	18.05701136
