NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
BIOCARTA_SPRY_PATHWAY	BIOCARTA_SPRY_PATHWAY		14	-0.45967707	-1.32678	0.14173229	0.30324125	1.0	2869	tags=36%, list=19%, signal=44%	
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING		14	-0.4559402	-1.3254455	0.1255144	0.3045847	1.0	4164	tags=57%, list=27%, signal=78%	
REACTOME_PI_3K_CASCADE_FGFR2	REACTOME_PI_3K_CASCADE_FGFR2		8	-0.5383718	-1.3251473	0.13934426	0.30426714	1.0	1621	tags=38%, list=11%, signal=42%	
REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS	REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS		6	-0.59915936	-1.3232534	0.168357	0.30647537	1.0	2959	tags=33%, list=19%, signal=41%	
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE		26	-0.39093456	-1.3231103	0.107569724	0.30589905	1.0	2389	tags=31%, list=15%, signal=36%	
REACTOME_INTERLEUKIN_2_SIGNALING	REACTOME_INTERLEUKIN_2_SIGNALING		10	-0.51155865	-1.3212323	0.13282733	0.30804473	1.0	4209	tags=70%, list=27%, signal=96%	
BIOCARTA_SODD_PATHWAY	BIOCARTA_SODD_PATHWAY		10	-0.49670133	-1.3192741	0.13899614	0.31028628	1.0	3289	tags=50%, list=21%, signal=64%	
REACTOME_INTERLEUKIN_23_SIGNALING	REACTOME_INTERLEUKIN_23_SIGNALING		6	-0.59779656	-1.3168072	0.16007905	0.3131335	1.0	4195	tags=83%, list=27%, signal=114%	
REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND	REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND		15	-0.43760088	-1.3152666	0.14549181	0.31471148	1.0	2404	tags=33%, list=16%, signal=39%	
BIOCARTA_MALATEX_PATHWAY	BIOCARTA_MALATEX_PATHWAY		7	-0.5600545	-1.3149781	0.15977444	0.3143837	1.0	6788	tags=100%, list=44%, signal=179%	
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS	REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS		6	-0.60432154	-1.3147951	0.16194332	0.31389037	1.0	5172	tags=83%, list=34%, signal=125%	
REACTOME_RHOC_GTPASE_CYCLE	REACTOME_RHOC_GTPASE_CYCLE		59	-0.31021947	-1.3135558	0.078095235	0.3149584	1.0	5334	tags=47%, list=35%, signal=72%	
WP_PENTOSE_PHOSPHATE_PATHWAY	WP_PENTOSE_PHOSPHATE_PATHWAY		7	-0.5711328	-1.3111428	0.17293233	0.31788048	1.0	4641	tags=57%, list=30%, signal=82%	
REACTOME_UREA_CYCLE	REACTOME_UREA_CYCLE		6	-0.585088	-1.310379	0.16306484	0.31828728	1.0	1062	tags=33%, list=7%, signal=36%	
BIOCARTA_NKT_PATHWAY	BIOCARTA_NKT_PATHWAY		23	-0.38401067	-1.3100811	0.116033755	0.31796277	1.0	5182	tags=65%, list=34%, signal=98%	
WP_FATTY_ACID_BIOSYNTHESIS	WP_FATTY_ACID_BIOSYNTHESIS		20	-0.4001486	-1.309854	0.13142857	0.3175159	1.0	4911	tags=50%, list=32%, signal=73%	
REACTOME_PI_3K_CASCADE_FGFR1	REACTOME_PI_3K_CASCADE_FGFR1		9	-0.5141001	-1.308692	0.16506718	0.31857902	1.0	1621	tags=33%, list=11%, signal=37%	
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT	REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT		64	-0.301823	-1.306835	0.08045977	0.32062668	1.0	5432	tags=56%, list=35%, signal=86%	
REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS	REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS		5	-0.6272627	-1.3060881	0.17731959	0.3209831	1.0	5751	tags=100%, list=37%, signal=159%	
REACTOME_INTERLEUKIN_12_SIGNALING	REACTOME_INTERLEUKIN_12_SIGNALING		7	-0.5623603	-1.3049713	0.1879845	0.32202867	1.0	4963	tags=86%, list=32%, signal=126%	
REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY	REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY		6	-0.5721144	-1.304958	0.168	0.32125607	1.0	5137	tags=67%, list=33%, signal=100%	
BIOCARTA_BARRESTIN_SRC_PATHWAY	BIOCARTA_BARRESTIN_SRC_PATHWAY		13	-0.4608269	-1.3048189	0.15594542	0.32068634	1.0	4642	tags=62%, list=30%, signal=88%	
BIOCARTA_NOTCH_PATHWAY	BIOCARTA_NOTCH_PATHWAY		6	-0.59014946	-1.3044128	0.1884058	0.32061592	1.0	3776	tags=67%, list=24%, signal=88%	
REACTOME_MITF_M_DEPENDENT_GENE_EXPRESSION	REACTOME_MITF_M_DEPENDENT_GENE_EXPRESSION		13	-0.45978814	-1.3039048	0.1388889	0.32065248	1.0	4887	tags=77%, list=32%, signal=113%	
REACTOME_ETHANOL_OXIDATION	REACTOME_ETHANOL_OXIDATION		7	-0.55488336	-1.3035443	0.15876289	0.32034928	1.0	4851	tags=71%, list=31%, signal=104%	
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS		9	-0.50449014	-1.3035127	0.1570248	0.31961975	1.0	5224	tags=67%, list=34%, signal=101%	
BIOCARTA_MSP_PATHWAY	BIOCARTA_MSP_PATHWAY		5	-0.62451553	-1.303411	0.16977225	0.3190342	1.0	5512	tags=80%, list=36%, signal=124%	
REACTOME_SIGNALING_BY_NTRKS	REACTOME_SIGNALING_BY_NTRKS		65	-0.3063754	-1.3031622	0.09315589	0.3186581	1.0	4148	tags=35%, list=27%, signal=48%	
