NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_HYDROLYSIS_OF_LPC	REACTOME_HYDROLYSIS_OF_LPC		5	-0.71928495	-1.4406607	0.06818182	0.4106542	1.0	2599	tags=60%, list=17%, signal=72%	
WP_IL1_SIGNALING_PATHWAY	WP_IL1_SIGNALING_PATHWAY		36	-0.41944817	-1.436333	0.073741004	0.4194421	1.0	4735	tags=50%, list=31%, signal=72%	
BIOCARTA_INTRINSIC_PATHWAY	BIOCARTA_INTRINSIC_PATHWAY		8	-0.6142372	-1.4360132	0.07129095	0.41705942	1.0	4423	tags=63%, list=29%, signal=88%	
REACTOME_INTERLEUKIN_27_SIGNALING	REACTOME_INTERLEUKIN_27_SIGNALING		8	-0.6154213	-1.4348258	0.07874016	0.41715375	1.0	2353	tags=38%, list=15%, signal=44%	
REACTOME_LINOLEIC_ACID_LA_METABOLISM	REACTOME_LINOLEIC_ACID_LA_METABOLISM		6	-0.65023637	-1.43402	0.102564104	0.41612932	1.0	2509	tags=50%, list=16%, signal=60%	
REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION	REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION		6	-0.6600932	-1.432799	0.07254902	0.41602868	1.0	1590	tags=67%, list=10%, signal=74%	
REACTOME_ER_PHAGOSOME_PATHWAY	REACTOME_ER_PHAGOSOME_PATHWAY		23	-0.45091742	-1.4321626	0.07528958	0.4146095	1.0	4795	tags=48%, list=31%, signal=69%	
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS		19	-0.4778324	-1.4320744	0.06692161	0.41184598	1.0	2742	tags=42%, list=18%, signal=51%	
BIOCARTA_WNT_PATHWAY	BIOCARTA_WNT_PATHWAY		20	-0.46325102	-1.4312443	0.06851852	0.41114485	1.0	1599	tags=15%, list=10%, signal=17%	
REACTOME_REPRESSION_OF_WNT_TARGET_GENES	REACTOME_REPRESSION_OF_WNT_TARGET_GENES		9	-0.58687615	-1.4307959	0.0967118	0.40934137	1.0	1697	tags=44%, list=11%, signal=50%	
REACTOME_MITOTIC_PROPHASE	REACTOME_MITOTIC_PROPHASE		111	-0.3237811	-1.4260788	0.023608768	0.4183319	1.0	4117	tags=37%, list=27%, signal=50%	
WP_ID_SIGNALING_PATHWAY	WP_ID_SIGNALING_PATHWAY		38	-0.39474848	-1.4254005	0.0569395	0.41713086	1.0	3456	tags=32%, list=22%, signal=41%	
REACTOME_NICOTINATE_METABOLISM	REACTOME_NICOTINATE_METABOLISM		24	-0.4413249	-1.4229957	0.079335794	0.42041412	1.0	2503	tags=33%, list=16%, signal=40%	
REACTOME_HDACS_DEACETYLATE_HISTONES	REACTOME_HDACS_DEACETYLATE_HISTONES		70	-0.3552877	-1.4223561	0.030797102	0.41927522	1.0	4331	tags=40%, list=28%, signal=55%	
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION		190	-0.2976428	-1.419766	0.009756098	0.4228142	1.0	4712	tags=45%, list=31%, signal=64%	
REACTOME_NICOTINAMIDE_SALVAGING	REACTOME_NICOTINAMIDE_SALVAGING		14	-0.50844246	-1.414619	0.08797128	0.4330848	1.0	2503	tags=36%, list=16%, signal=43%	
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK		43	-0.3879069	-1.41334	0.036363635	0.4335156	1.0	1386	tags=21%, list=9%, signal=23%	
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS		24	-0.43709454	-1.4103222	0.077738516	0.4380884	1.0	1614	tags=29%, list=10%, signal=33%	
REACTOME_CELLULAR_SENESCENCE	REACTOME_CELLULAR_SENESCENCE		130	-0.3110613	-1.407814	0.01923077	0.44167104	1.0	4117	tags=39%, list=27%, signal=53%	
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION	REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION		21	-0.45771933	-1.403975	0.09141791	0.44904947	1.0	3682	tags=52%, list=24%, signal=69%	
REACTOME_NUCLEOTIDE_SALVAGE	REACTOME_NUCLEOTIDE_SALVAGE		20	-0.45972508	-1.4021012	0.104779415	0.45080474	1.0	4668	tags=55%, list=30%, signal=79%	
REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN	REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN		12	-0.52332556	-1.3934873	0.11785714	0.47055057	1.0	3014	tags=75%, list=20%, signal=93%	
WP_OXIDATIVE_DAMAGE_RESPONSE	WP_OXIDATIVE_DAMAGE_RESPONSE		36	-0.3960835	-1.3926349	0.07358491	0.46989888	1.0	2339	tags=31%, list=15%, signal=36%	
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES	REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES		7	-0.62244344	-1.392306	0.12572534	0.46775836	1.0	22	tags=14%, list=0%, signal=14%	
BIOCARTA_G2_PATHWAY	BIOCARTA_G2_PATHWAY		21	-0.4495061	-1.3891169	0.08178439	0.47340763	1.0	4514	tags=52%, list=29%, signal=74%	
REACTOME_MET_ACTIVATES_RAP1_AND_RAC1	REACTOME_MET_ACTIVATES_RAP1_AND_RAC1		11	-0.52453005	-1.3864197	0.1171875	0.47768146	1.0	370	tags=18%, list=2%, signal=19%	
REACTOME_METABOLISM_OF_NUCLEOTIDES	REACTOME_METABOLISM_OF_NUCLEOTIDES		80	-0.33196643	-1.3843957	0.03811252	0.4799743	1.0	4730	tags=43%, list=31%, signal=61%	
BIOCARTA_CELLCYCLE_PATHWAY	BIOCARTA_CELLCYCLE_PATHWAY		21	-0.44751352	-1.383208	0.079245284	0.48009232	1.0	5118	tags=57%, list=33%, signal=85%	
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST		8	-0.590182	-1.3821295	0.113131315	0.48010236	1.0	3365	tags=63%, list=22%, signal=80%	
REACTOME_INTERLEUKIN_6_SIGNALING	REACTOME_INTERLEUKIN_6_SIGNALING		9	-0.56626666	-1.3795574	0.13786408	0.48420787	1.0	3601	tags=56%, list=23%, signal=72%	
REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE	REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE		23	-0.43265286	-1.3789488	0.08791209	0.48284045	1.0	2	tags=4%, list=0%, signal=4%	
REACTOME_PLATELET_SENSITIZATION_BY_LDL	REACTOME_PLATELET_SENSITIZATION_BY_LDL		16	-0.481733	-1.3780904	0.113680154	0.48205498	1.0	3601	tags=44%, list=23%, signal=57%	
WP_SELENIUM_MICRONUTRIENT_NETWORK	WP_SELENIUM_MICRONUTRIENT_NETWORK		18	-0.47517526	-1.3743798	0.10915493	0.48872116	1.0	4266	tags=61%, list=28%, signal=84%	
REACTOME_VISUAL_PHOTOTRANSDUCTION	REACTOME_VISUAL_PHOTOTRANSDUCTION		41	-0.37106624	-1.3735254	0.07056799	0.48816505	1.0	3005	tags=39%, list=19%, signal=48%	
REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE	REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE		29	-0.40675667	-1.3730755	0.07948244	0.48647952	1.0	4101	tags=48%, list=27%, signal=66%	
REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY	REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY		6	-0.6442391	-1.3726906	0.125	0.48465833	1.0	4963	tags=67%, list=32%, signal=98%	
WP_INTEGRINMEDIATED_CELL_ADHESION	WP_INTEGRINMEDIATED_CELL_ADHESION		82	-0.33213723	-1.3724211	0.046434496	0.48242372	1.0	3842	tags=43%, list=25%, signal=57%	
REACTOME_L1CAM_INTERACTIONS	REACTOME_L1CAM_INTERACTIONS		57	-0.34938958	-1.371582	0.06851852	0.48161528	1.0	4416	tags=49%, list=29%, signal=69%	
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS		12	-0.51744384	-1.3714874	0.106177606	0.47905323	1.0	3266	tags=50%, list=21%, signal=63%	
REACTOME_GAP_JUNCTION_ASSEMBLY	REACTOME_GAP_JUNCTION_ASSEMBLY		14	-0.4942935	-1.36815	0.10646388	0.4848516	1.0	3485	tags=64%, list=23%, signal=83%	
BIOCARTA_LYMPHOCYTE_PATHWAY	BIOCARTA_LYMPHOCYTE_PATHWAY		9	-0.5583881	-1.3661861	0.12252964	0.4873655	1.0	1865	tags=56%, list=12%, signal=63%	
BIOCARTA_ACE2_PATHWAY	BIOCARTA_ACE2_PATHWAY		5	-0.66703916	-1.3656985	0.1364562	0.48585573	1.0	5053	tags=80%, list=33%, signal=119%	
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES		17	-0.47025028	-1.3653655	0.09659091	0.4839703	1.0	3683	tags=59%, list=24%, signal=77%	
REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS	REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS		6	-0.62700164	-1.3646468	0.14015152	0.48308793	1.0	5551	tags=83%, list=36%, signal=130%	
BIOCARTA_ION_PATHWAY	BIOCARTA_ION_PATHWAY		5	-0.6618599	-1.3630893	0.12665406	0.484518	1.0	217	tags=20%, list=1%, signal=20%	
REACTOME_RA_BIOSYNTHESIS_PATHWAY	REACTOME_RA_BIOSYNTHESIS_PATHWAY		11	-0.5206812	-1.3564395	0.13549618	0.4994226	1.0	3022	tags=45%, list=20%, signal=56%	
WP_EICOSANOID_SYNTHESIS	WP_EICOSANOID_SYNTHESIS		14	-0.490072	-1.3546138	0.11977186	0.5017629	1.0	2763	tags=36%, list=18%, signal=43%	
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE	REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE		14	-0.4942935	-1.3515663	0.12038835	0.50684243	1.0	3485	tags=64%, list=23%, signal=83%	
REACTOME_SULFIDE_OXIDATION_TO_SULFATE	REACTOME_SULFIDE_OXIDATION_TO_SULFATE		5	-0.68145764	-1.3497175	0.13645224	0.5093862	1.0	7	tags=20%, list=0%, signal=20%	
REACTOME_BASE_EXCISION_REPAIR	REACTOME_BASE_EXCISION_REPAIR		77	-0.32683796	-1.3465787	0.062166963	0.514843	1.0	4117	tags=35%, list=27%, signal=48%	
REACTOME_TRANSPORT_OF_ORGANIC_ANIONS	REACTOME_TRANSPORT_OF_ORGANIC_ANIONS		5	-0.6751178	-1.3410228	0.14677104	0.5278063	1.0	3138	tags=80%, list=20%, signal=100%	
BIOCARTA_BARRESTIN_PATHWAY	BIOCARTA_BARRESTIN_PATHWAY		6	-0.6237695	-1.3384734	0.14481409	0.5323361	1.0	4101	tags=67%, list=27%, signal=91%	
BIOCARTA_IL10_PATHWAY	BIOCARTA_IL10_PATHWAY		11	-0.5217398	-1.3380433	0.14107884	0.5306845	1.0	4977	tags=64%, list=32%, signal=94%	
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS		6	-0.6236466	-1.3379422	0.15306123	0.528095	1.0	4514	tags=67%, list=29%, signal=94%	
BIOCARTA_LECTIN_PATHWAY	BIOCARTA_LECTIN_PATHWAY		5	-0.679838	-1.3372059	0.13321167	0.5272707	1.0	4129	tags=80%, list=27%, signal=109%	
REACTOME_SYNTHESIS_OF_PYROPHOSPHATES_IN_THE_CYTOSOL	REACTOME_SYNTHESIS_OF_PYROPHOSPHATES_IN_THE_CYTOSOL		8	-0.57529867	-1.3369304	0.13483146	0.5251777	1.0	2754	tags=50%, list=18%, signal=61%	
BIOCARTA_BAD_PATHWAY	BIOCARTA_BAD_PATHWAY		21	-0.443225	-1.3362112	0.103053436	0.5244529	1.0	821	tags=24%, list=5%, signal=25%	
REACTOME_PYRIMIDINE_SALVAGE	REACTOME_PYRIMIDINE_SALVAGE		7	-0.59482014	-1.3359239	0.14893617	0.5224234	1.0	4472	tags=71%, list=29%, signal=101%	
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS	REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS		79	-0.3194411	-1.3358102	0.06939502	0.52002245	1.0	4238	tags=38%, list=27%, signal=52%	
REACTOME_COLLAGEN_FORMATION	REACTOME_COLLAGEN_FORMATION		26	-0.41049895	-1.3350136	0.10714286	0.51970744	1.0	4880	tags=58%, list=32%, signal=84%	
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE		27	-0.4102155	-1.3338096	0.09981516	0.5203361	1.0	2208	tags=30%, list=14%, signal=35%	
WP_DRAVET_SYNDROME_SCN1AA1783V_POINT_MUTATION_MODEL	WP_DRAVET_SYNDROME_SCN1AA1783V_POINT_MUTATION_MODEL		46	-0.35444587	-1.3325244	0.06666667	0.5213618	1.0	3773	tags=43%, list=24%, signal=57%	
WP_IL5_SIGNALING_PATHWAY	WP_IL5_SIGNALING_PATHWAY		66	-0.33210802	-1.3316652	0.07944732	0.5213026	1.0	3807	tags=39%, list=25%, signal=52%	
BIOCARTA_SHH_PATHWAY	BIOCARTA_SHH_PATHWAY		11	-0.5194424	-1.3301919	0.13721804	0.52244335	1.0	821	tags=27%, list=5%, signal=29%	
WP_GPCRS_PEPTIDE	WP_GPCRS_PEPTIDE		23	-0.424529	-1.3278834	0.11594203	0.52601206	1.0	2034	tags=39%, list=13%, signal=45%	
WP_COMPREHENSIVE_IL17A_SIGNALING	WP_COMPREHENSIVE_IL17A_SIGNALING		82	-0.3150751	-1.3240523	0.060714286	0.5342857	1.0	3424	tags=33%, list=22%, signal=42%	
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS	REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS		5	-0.66121453	-1.323343	0.17102616	0.53363746	1.0	521	tags=40%, list=3%, signal=41%	
WP_TGFBETA_SIGNALING_PATHWAY	WP_TGFBETA_SIGNALING_PATHWAY		41	-0.36714432	-1.3230385	0.10597303	0.53179157	1.0	4633	tags=44%, list=30%, signal=63%	
REACTOME_DIGESTION_AND_ABSORPTION	REACTOME_DIGESTION_AND_ABSORPTION		5	-0.630059	-1.3205849	0.18128654	0.5358766	1.0	1857	tags=60%, list=12%, signal=68%	
REACTOME_GLUTATHIONE_CONJUGATION	REACTOME_GLUTATHIONE_CONJUGATION		29	-0.39765093	-1.319615	0.11700183	0.5358551	1.0	2516	tags=38%, list=16%, signal=45%	
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING		13	-0.4961596	-1.318641	0.14100185	0.53580743	1.0	2353	tags=38%, list=15%, signal=45%	
BIOCARTA_P53_PATHWAY	BIOCARTA_P53_PATHWAY		14	-0.4734779	-1.3120981	0.13761468	0.55132955	1.0	4945	tags=57%, list=32%, signal=84%	
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN		8	-0.5577327	-1.3111161	0.18613862	0.5514271	1.0	3017	tags=50%, list=20%, signal=62%	
REACTOME_RHOC_GTPASE_CYCLE	REACTOME_RHOC_GTPASE_CYCLE		59	-0.33558324	-1.3047439	0.093693696	0.56635076	1.0	4048	tags=47%, list=26%, signal=64%	
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES		34	-0.3784661	-1.3040372	0.12387792	0.5656404	1.0	2324	tags=38%, list=15%, signal=45%	
BIOCARTA_NO2IL12_PATHWAY	BIOCARTA_NO2IL12_PATHWAY		14	-0.46776086	-1.2980214	0.1522158	0.57992125	1.0	2326	tags=29%, list=15%, signal=34%	
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS	REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS		7	-0.5735312	-1.2967155	0.16851851	0.5810585	1.0	1377	tags=43%, list=9%, signal=47%	
REACTOME_DAP12_INTERACTIONS	REACTOME_DAP12_INTERACTIONS		45	-0.35232294	-1.2962525	0.11861314	0.57964665	1.0	4981	tags=49%, list=32%, signal=72%	
BIOCARTA_IL22BP_PATHWAY	BIOCARTA_IL22BP_PATHWAY		9	-0.53534913	-1.2917851	0.16443595	0.58948445	1.0	2326	tags=33%, list=15%, signal=39%	
WP_FOCAL_ADHESION	WP_FOCAL_ADHESION		131	-0.28906357	-1.2915767	0.046357617	0.5872958	1.0	3266	tags=32%, list=21%, signal=40%	
REACTOME_SULFUR_AMINO_ACID_METABOLISM	REACTOME_SULFUR_AMINO_ACID_METABOLISM		20	-0.41632643	-1.2880929	0.15737052	0.5945291	1.0	42	tags=10%, list=0%, signal=10%	
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN	REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN		19	-0.43401352	-1.2873701	0.1394052	0.59380466	1.0	3485	tags=58%, list=23%, signal=75%	
WP_PENTOSE_PHOSPHATE_PATHWAY	WP_PENTOSE_PHOSPHATE_PATHWAY		7	-0.5698686	-1.2864558	0.20315582	0.59356683	1.0	3333	tags=57%, list=22%, signal=73%	
REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS	REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS		7	-0.588139	-1.2839379	0.17915905	0.5980473	1.0	2545	tags=43%, list=17%, signal=51%	
WP_NUCLEOTIDE_GPCRS	WP_NUCLEOTIDE_GPCRS		7	-0.5567527	-1.2819347	0.17399618	0.60138816	1.0	2458	tags=57%, list=16%, signal=68%	
WP_OSTEOCLAST_SIGNALING	WP_OSTEOCLAST_SIGNALING		10	-0.51218206	-1.2793145	0.19165085	0.6061552	1.0	4494	tags=60%, list=29%, signal=85%	
REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS	REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS		10	-0.51626825	-1.2791582	0.16412213	0.60380113	1.0	487	tags=20%, list=3%, signal=21%	
BIOCARTA_AGPCR_PATHWAY	BIOCARTA_AGPCR_PATHWAY		10	-0.51326895	-1.2734915	0.18446602	0.61764985	1.0	1263	tags=30%, list=8%, signal=33%	
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES		37	-0.35383117	-1.2720051	0.140255	0.6191611	1.0	2647	tags=27%, list=17%, signal=33%	
BIOCARTA_RECK_PATHWAY	BIOCARTA_RECK_PATHWAY		5	-0.6260822	-1.2711948	0.18897638	0.61883956	1.0	3772	tags=60%, list=24%, signal=79%	
REACTOME_RET_SIGNALING	REACTOME_RET_SIGNALING		30	-0.37941697	-1.2697325	0.12639405	0.6204127	1.0	1390	tags=20%, list=9%, signal=22%	
REACTOME_DIGESTION	REACTOME_DIGESTION		5	-0.630059	-1.2666746	0.203125	0.6272885	1.0	1857	tags=60%, list=12%, signal=68%	
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS		5	-0.6400033	-1.2665313	0.19128788	0.6249376	1.0	4257	tags=60%, list=28%, signal=83%	
BIOCARTA_IL6_PATHWAY	BIOCARTA_IL6_PATHWAY		22	-0.39986464	-1.2654778	0.17333333	0.62525785	1.0	4065	tags=55%, list=26%, signal=74%	
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	REACTOME_GLYCOSAMINOGLYCAN_METABOLISM		83	-0.3030576	-1.2638576	0.08998302	0.6271982	1.0	2954	tags=29%, list=19%, signal=36%	
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE		28	-0.3836456	-1.2620189	0.15151516	0.6300973	1.0	5145	tags=57%, list=33%, signal=86%	
REACTOME_SMOOTH_MUSCLE_CONTRACTION	REACTOME_SMOOTH_MUSCLE_CONTRACTION		22	-0.39992765	-1.2614962	0.17612524	0.62881804	1.0	4225	tags=45%, list=27%, signal=63%	
REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K	REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K		11	-0.49918547	-1.2610227	0.188	0.62741685	1.0	373	tags=18%, list=2%, signal=19%	
WP_OXYLIPINS_PATHWAYS	WP_OXYLIPINS_PATHWAYS		17	-0.44346225	-1.25698	0.166348	0.6371081	1.0	2763	tags=35%, list=18%, signal=43%	
BIOCARTA_ASBCELL_PATHWAY	BIOCARTA_ASBCELL_PATHWAY		9	-0.51745343	-1.2535712	0.20934579	0.64418685	1.0	1648	tags=33%, list=11%, signal=37%	
BIOCARTA_EXTRINSIC_PATHWAY	BIOCARTA_EXTRINSIC_PATHWAY		5	-0.6206777	-1.2534524	0.21095334	0.6417586	1.0	4423	tags=60%, list=29%, signal=84%	
REACTOME_CHROMOSOME_MAINTENANCE	REACTOME_CHROMOSOME_MAINTENANCE		112	-0.29060325	-1.2522479	0.09274874	0.6427043	1.0	4480	tags=36%, list=29%, signal=50%	
BIOCARTA_VOBESITY_PATHWAY	BIOCARTA_VOBESITY_PATHWAY		6	-0.57867867	-1.2516794	0.21691176	0.64160013	1.0	2907	tags=67%, list=19%, signal=82%	
REACTOME_CARGO_CONCENTRATION_IN_THE_ER	REACTOME_CARGO_CONCENTRATION_IN_THE_ER		28	-0.3824496	-1.2489705	0.16574585	0.647209	1.0	5010	tags=57%, list=32%, signal=84%	
BIOCARTA_NKT_PATHWAY	BIOCARTA_NKT_PATHWAY		23	-0.38963288	-1.2487907	0.17466411	0.64503187	1.0	2324	tags=30%, list=15%, signal=36%	
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	REACTOME_OTHER_SEMAPHORIN_INTERACTIONS		12	-0.46917292	-1.2483317	0.20670392	0.6437683	1.0	4402	tags=58%, list=29%, signal=82%	
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS	REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS		26	-0.3787259	-1.2477487	0.16399287	0.64290255	1.0	3485	tags=42%, list=23%, signal=55%	
REACTOME_SENSORY_PERCEPTION	REACTOME_SENSORY_PERCEPTION		47	-0.32794762	-1.2476344	0.14647378	0.64052033	1.0	3005	tags=36%, list=19%, signal=45%	
REACTOME_RUNX3_REGULATES_WNT_SIGNALING	REACTOME_RUNX3_REGULATES_WNT_SIGNALING		5	-0.6163095	-1.2475184	0.23015873	0.63820565	1.0	581	tags=20%, list=4%, signal=21%	
REACTOME_MET_PROMOTES_CELL_MOTILITY	REACTOME_MET_PROMOTES_CELL_MOTILITY		22	-0.3925539	-1.2454808	0.1970534	0.6414418	1.0	3266	tags=41%, list=21%, signal=52%	
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS	REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS		10	-0.48974857	-1.2453783	0.1969112	0.6391065	1.0	906	tags=40%, list=6%, signal=42%	
BIOCARTA_SKP2E2F_PATHWAY	BIOCARTA_SKP2E2F_PATHWAY		8	-0.53813165	-1.2427177	0.24023438	0.6444998	1.0	4945	tags=63%, list=32%, signal=92%	
REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS	REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS		10	-0.49887863	-1.2421244	0.21714285	0.6434717	1.0	5274	tags=70%, list=34%, signal=106%	
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING		8	-0.53471607	-1.2414165	0.21042831	0.64296794	1.0	4811	tags=63%, list=31%, signal=91%	
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE		13	-0.4484314	-1.2406512	0.19615385	0.6426145	1.0	2339	tags=38%, list=15%, signal=45%	
BIOCARTA_REELIN_PATHWAY	BIOCARTA_REELIN_PATHWAY		5	-0.62189525	-1.2386427	0.20895523	0.6461114	1.0	2387	tags=60%, list=15%, signal=71%	
REACTOME_TRANSPORT_AND_SYNTHESIS_OF_PAPS	REACTOME_TRANSPORT_AND_SYNTHESIS_OF_PAPS		6	-0.5833707	-1.2354008	0.22947761	0.65350133	1.0	5810	tags=67%, list=38%, signal=107%	
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	REACTOME_G_ALPHA_S_SIGNALLING_EVENTS		60	-0.3139805	-1.2336761	0.14134276	0.6562273	1.0	4501	tags=47%, list=29%, signal=66%	
REACTOME_BIOSYNTHESIS_OF_E_SERIES_18_S_RESOLVINS	REACTOME_BIOSYNTHESIS_OF_E_SERIES_18_S_RESOLVINS		5	-0.6180455	-1.2316678	0.242	0.6593579	1.0	5551	tags=80%, list=36%, signal=125%	
WP_MIRNAS_AND_TFS_IN_IPS_CELL_GENERATION	WP_MIRNAS_AND_TFS_IN_IPS_CELL_GENERATION		5	-0.5985727	-1.229687	0.24031007	0.66286325	1.0	3884	tags=60%, list=25%, signal=80%	
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS		108	-0.2786707	-1.226603	0.124786325	0.6697737	1.0	2742	tags=30%, list=18%, signal=36%	
REACTOME_RAC1_GTPASE_CYCLE	REACTOME_RAC1_GTPASE_CYCLE		145	-0.26882184	-1.2255515	0.1013289	0.6702369	1.0	3629	tags=30%, list=24%, signal=38%	
REACTOME_ION_CHANNEL_TRANSPORT	REACTOME_ION_CHANNEL_TRANSPORT		104	-0.28382373	-1.2255161	0.124786325	0.667716	1.0	3537	tags=31%, list=23%, signal=40%	
BIOCARTA_IL4_PATHWAY	BIOCARTA_IL4_PATHWAY		9	-0.5077875	-1.2234676	0.24060151	0.6712446	1.0	817	tags=22%, list=5%, signal=23%	
REACTOME_INTERLEUKIN_10_SIGNALING	REACTOME_INTERLEUKIN_10_SIGNALING		5	-0.6150282	-1.2230614	0.22770399	0.66994447	1.0	4977	tags=80%, list=32%, signal=118%	
REACTOME_SIGNALING_BY_MET	REACTOME_SIGNALING_BY_MET		57	-0.30891567	-1.222975	0.16546762	0.6676108	1.0	3817	tags=37%, list=25%, signal=49%	
